continent,status,order,family,genus,species,mass.grams
Insular,extant,Rodentia,Muridae,Bullimus,luzonicus,
Insular,extant,Rodentia,Muridae,Bullimus,bagobus,432.5
Insular,extant,Rodentia,Muridae,Bunomys,andrewsi,
Insular,extant,Rodentia,Muridae,Bunomys,chrysocomus,
Insular,extant,Rodentia,Muridae,Bunomys,coelestis,
Insular,extant,Rodentia,Muridae,Bunomys,fratrorum,
Insular,extant,Rodentia,Muridae,Bunomys,heinrichi,
Insular,extant,Rodentia,Muridae,Bunomys,penitus,
Insular,extant,Rodentia,Muridae,Bunomys,prolatus,
Insular,extant,Rodentia,Muridae,Canariomys,tamarani,
Insular,extant,Rodentia,Muridae,Carpomys,melanurus,
Insular,extant,Rodentia,Muridae,Carpomys,phaeurus,
Insular,extant,Rodentia,Muridae,Celaenomys,silaceus,
Insular,extant,Rodentia,Muridae,Chiropodomys,calamianensis,
Insular,extant,Rodentia,Muridae,Chiropodomys,karlkoopmani,
Insular,extant,Rodentia,Muridae,Chiropodomys,major,
Insular,extant,Rodentia,Muridae,Chiropodomys,muroides,
Insular,extant,Rodentia,Muridae,Chiropodomys,pusillus,
Insular,extant,Rodentia,Muridae,Chiropodomys,gliroides,18
Insular,extant,Rodentia,Muridae,Chiruromys,forbesi,105.2
Insular,extant,Rodentia,Muridae,Chiruromys,forbesi,105.2
Insular,extant,Rodentia,Muridae,Chiruromys,lamia,47.2
Insular,extant,Rodentia,Muridae,Chiruromys,vates,45.6
Insular,extant,Rodentia,Muridae,Chrotomys,mindorensis,
Insular,extant,Rodentia,Muridae,Chrotomys,whiteheadi,
Insular,extant,Rodentia,Muridae,Chrotomys,gonzalesi,140.2
Insular,extant,Rodentia,Muridae,Clethrionomys,sikotanensis,
Insular,extant,Rodentia,Muridae,Coccymys,albidens,
Insular,extant,Rodentia,Muridae,Coccymys,ruemmleri,29.7
Insular,extant,Rodentia,Muridae,Conilurus,penicillatus,153.5
Insular,extant,Rodentia,Muridae,Coryphomys,buhleri,
Insular,extant,Rodentia,Muridae,Crateromys,australis,
Insular,extant,Rodentia,Muridae,Crateromys,schadenbergi,
Insular,historical,Rodentia,Muridae,Crateromys,paulus,
Insular,extant,Rodentia,Muridae,Crossomys,moncktoni,165
Insular,extant,Rodentia,Muridae,Crunomys,celebensis,
Insular,extant,Rodentia,Muridae,Crunomys,fallax,
Insular,extant,Rodentia,Muridae,Crunomys,melanius,
Insular,extant,Rodentia,Muridae,Crunomys,rabori,
Insular,extant,Rodentia,Muridae,Dicrostonyx,exsul,
Insular,extant,Rodentia,Muridae,Dicrostonyx,kilangmiutak,
Insular,extant,Rodentia,Muridae,Dicrostonyx,unalascensis,
Insular,extant,Rodentia,Muridae,Dicrostonyx,vinogradovi,
Insular,extant,Rodentia,Muridae,Diplothrix,legatus,
Insular,extant,Rodentia,Muridae,Echiothrix,leucura,
Insular,extant,Rodentia,Muridae,Eliurus,ellermani,100
Insular,extant,Rodentia,Muridae,Eliurus,majori,100
Insular,extant,Rodentia,Muridae,Eliurus,minor,37.5
Insular,extant,Rodentia,Muridae,Eliurus,myoxinus,70
Insular,extant,Rodentia,Muridae,Eliurus,penicillatus,100
Insular,extant,Rodentia,Muridae,Eliurus,petteri,75
Insular,extant,Rodentia,Muridae,Eliurus,tanala,90
Insular,extant,Rodentia,Muridae,Eliurus,webbi,75
Insular,extant,Rodentia,Muridae,Eothenomys,melanogaster,
Insular,extant,Rodentia,Muridae,Eropeplus,canus,
Insular,extant,Rodentia,Muridae,Golunda,ellioti,65
Insular,extant,Rodentia,Muridae,Gymnuromys,roberti,97.5
Insular,extant,Rodentia,Muridae,Haeromys,margarettae,
Insular,extant,Rodentia,Muridae,Haeromys,minahassae,
Insular,extant,Rodentia,Muridae,Haeromys,pusillus,
Insular,extant,Rodentia,Muridae,Hybomys,basilii,
Insular,extant,Rodentia,Muridae,Hydromys,neobrittanicus,
Insular,extant,Rodentia,Muridae,Hydromys,chrysogaster,353.5
Insular,extant,Rodentia,Muridae,Hydromys,habbema,
Insular,extant,Rodentia,Muridae,Hydromys,hussoni,
Insular,extant,Rodentia,Muridae,Hydromys,shawmayeri,
Insular,extant,Rodentia,Muridae,Hyomys,dammermani,932.5
Insular,extant,Rodentia,Muridae,Hyomys,goliath,817.5
Insular,extant,Rodentia,Muridae,Hypogeomys,antimena,1250
Insular,extant,Rodentia,Muridae,Hypogeomys,antimena,1250
Insular,extinct,Rodentia,Muridae,Hypogeomys,australis,
Insular,extant,Rodentia,Muridae,Kadarsanomys,sodyi,
Insular,extant,Rodentia,Muridae,Komodomys,rintjanus,
Insular,extant,Rodentia,Muridae,Lenomys,meyeri,
Insular,extant,Rodentia,Muridae,Lenothrix,canus,150
Insular,extant,Rodentia,Muridae,Leopoldamys,siporanus,
Insular,extant,Rodentia,Muridae,Leopoldamys,sabanus,391
Insular,extant,Rodentia,Muridae,Leopoldamys,edwardsi,300
Insular,extant,Rodentia,Muridae,Leptomys,elegans,84.8
Insular,extant,Rodentia,Muridae,Leptomys,ernstmayri,42.9
Insular,extant,Rodentia,Muridae,Leptomys,signatus,
Insular,extant,Rodentia,Muridae,Limnomys,sibuanus,
Insular,extant,Rodentia,Muridae,Lorentzimys,nouhuysi,14.2
Insular,extant,Rodentia,Muridae,Macrotarsomys,bastardi,25
Insular,extant,Rodentia,Muridae,Macrotarsomys,ingens,55
Insular,extant,Rodentia,Muridae,Macruromys,elegans,
Insular,extant,Rodentia,Muridae,Macruromys,major,350
Insular,extant,Rodentia,Muridae,Mallomys,aroaensis,1664
Insular,extant,Rodentia,Muridae,Mallomys,gunung,2000
Insular,extant,Rodentia,Muridae,Mallomys,istapantap,1950
Insular,extant,Rodentia,Muridae,Mallomys,rothschildi,1157.5
Insular,historical,Rodentia,Muridae,Malpaisomys,insularis,
Insular,extant,Rodentia,Muridae,Margaretamys,beccarii,
Insular,extant,Rodentia,Muridae,Margaretamys,elegans,
Insular,extant,Rodentia,Muridae,Margaretamys,parvus,
Insular,extant,Rodentia,Muridae,Maxomys,alticola,
Insular,extant,Rodentia,Muridae,Maxomys,baeodon,
Insular,extant,Rodentia,Muridae,Maxomys,bartelsii,
Insular,extant,Rodentia,Muridae,Maxomys,dollmani,
Insular,extant,Rodentia,Muridae,Maxomys,hellwaldii,
Insular,extant,Rodentia,Muridae,Maxomys,hylomyoides,
Insular,extant,Rodentia,Muridae,Maxomys,inflatus,
Insular,extant,Rodentia,Muridae,Maxomys,musschenbroekii,
Insular,extant,Rodentia,Muridae,Maxomys,ochraceiventer,
Insular,extant,Rodentia,Muridae,Maxomys,pagensis,
Insular,extant,Rodentia,Muridae,Maxomys,panglima,
Insular,extant,Rodentia,Muridae,Maxomys,surifer,
Insular,extant,Rodentia,Muridae,Maxomys,wattsi,
Insular,extant,Rodentia,Muridae,Maxomys,rajah,156.5
Insular,extant,Rodentia,Muridae,Maxomys,whiteheadi,57.7
Insular,extant,Rodentia,Muridae,Mayermys,ellermani,22.5
Insular,historical,Rodentia,Muridae,Megalomys,desmarestii,
Insular,historical,Rodentia,Muridae,Megalomys,luciae,
Insular,extant,Rodentia,Muridae,Melasmothrix,naso,
Insular,extant,Rodentia,Muridae,Melomys,aerosus,
Insular,extant,Rodentia,Muridae,Melomys,fraterculus,
Insular,extant,Rodentia,Muridae,Melomys,spechti,
Insular,extant,Rodentia,Muridae,Melomys,burtoni,68.5
Insular,extant,Rodentia,Muridae,Melomys,bougainville,86
Insular,extant,Rodentia,Muridae,Melomys,lorentzii,150
Insular,extant,Rodentia,Muridae,Melomys,lorentzii,150
Insular,extant,Rodentia,Muridae,Melomys,matambuai,145
Insular,extant,Rodentia,Muridae,Melomys,moncktoni,95.4
Insular,extant,Rodentia,Muridae,Melomys,moncktoni,95.4
Insular,extant,Rodentia,Muridae,Melomys,obiensis,71
Insular,extant,Rodentia,Muridae,Melomys,platyops,131.5
Insular,extant,Rodentia,Muridae,Melomys,rufescens,81
Insular,extant,Rodentia,Muridae,Melomys,fellowsi,81
Insular,extant,Rodentia,Muridae,Melomys,gracilis,
Insular,extant,Rodentia,Muridae,Melomys,lanosus,117.2
Insular,extant,Rodentia,Muridae,Melomys,leucogaster,108.5
Insular,extant,Rodentia,Muridae,Melomys,leucogaster,108.5
Insular,extant,Rodentia,Muridae,Melomys,levipes,
Insular,extant,Rodentia,Muridae,Melomys,mollis,90.1
Insular,extant,Rodentia,Muridae,Melomys,platyops,76.9
Insular,extant,Rodentia,Muridae,Melomys,rattoides,209.5
Insular,extant,Rodentia,Muridae,Melomys,rubex,46.6
Insular,extant,Rodentia,Muridae,Melomys,rufescens,60.1
Insular,extant,Rodentia,Muridae,Microhydromys,musseri,
Insular,extant,Rodentia,Muridae,Microhydromys,richardsoni,10.3
Insular,extant,Rodentia,Muridae,Microtus,abbreviatus,
Insular,extant,Rodentia,Muridae,Microtus,breweri,
Insular,extant,Rodentia,Muridae,Microtus,montebelli,
Insular,extant,Rodentia,Muridae,Microtus,sachalinensis,
Insular,extant,Rodentia,Muridae,Microtus,savii,20
Insular,extant,Rodentia,Muridae,Monticolomys,koopmani,25
Insular,extant,Rodentia,Muridae,Mus,booduga,
Insular,extant,Rodentia,Muridae,Mus,caroli,
Insular,extant,Rodentia,Muridae,Mus,caroli,
Insular,extant,Rodentia,Muridae,Mus,crociduroides,
Insular,extant,Rodentia,Muridae,Mus,fernandoni,
Insular,extant,Rodentia,Muridae,Mus,mayori,
Insular,extant,Rodentia,Muridae,Mus,vulcani,
Insular,extant,Rodentia,Muridae,Nectomys,palmipes,
Insular,extant,Rodentia,Muridae,Neohydromys,fuscus,18.8
Insular,extant,Rodentia,Muridae,Neotoma,varia,
Insular,extant,Rodentia,Muridae,Neotoma,bryanti,182
Insular,extant,Rodentia,Muridae,Neotoma,anthonyi,195.4
Insular,extant,Rodentia,Muridae,Neotoma,martinensis,246
Insular,extinct,Rodentia,Muridae,Neotoma,bunkeri,375
Insular,extant,Rodentia,Muridae,Nesomys,audeberti,212.5
Insular,extant,Rodentia,Muridae,Nesomys,lambertoni,155
Insular,extant,Rodentia,Muridae,Nesomys,rufus,162.5
Insular,extant,Rodentia,Muridae,Nesoryzomys,fernandinae,
Insular,historical,Rodentia,Muridae,Nesoryzomys,darwini,
Insular,historical,Rodentia,Muridae,Nesoryzomys,indefessus,
Insular,historical,Rodentia,Muridae,Nesoryzomys,swarthi,
Insular,extant,Rodentia,Muridae,Niviventer,coxingi,
Insular,extant,Rodentia,Muridae,Niviventer,culturatus,
Insular,extant,Rodentia,Muridae,Niviventer,lepturus,
Insular,extant,Rodentia,Muridae,Niviventer,rapit,
Insular,extant,Rodentia,Muridae,Niviventer,fulvescens,84
Insular,extant,Rodentia,Muridae,Niviventer,fulvescens,84
Insular,extant,Rodentia,Muridae,Niviventer,cremoriventer,73
Insular,extant,Rodentia,Muridae,Oligoryzomys,victus,
Insular,extant,Rodentia,Muridae,Oryzomys,galapagoensis,
Insular,historical,Rodentia,Muridae,Oryzomys,nelsoni,
Insular,extant,Rodentia,Muridae,Palawanomys,furvus,
Insular,extant,Rodentia,Muridae,Papagomys,armandvillei,
Insular,extant,Rodentia,Muridae,Papagomys,theodorverhoeveni,
Insular,extant,Rodentia,Muridae,Parahydromys,asper,540
Insular,extant,Rodentia,Muridae,Paraleptomys,rufilatus,55
Insular,extant,Rodentia,Muridae,Paraleptomys,wilhelmina,33
Insular,extant,Rodentia,Muridae,Paruromys,dominator,
Insular,extant,Rodentia,Muridae,Paruromys,ursinus,
Insular,historical,Rodentia,Muridae,Paulamys,naso,
Insular,extant,Rodentia,Muridae,Peromyscus,caniceps,
Insular,extant,Rodentia,Muridae,Peromyscus,dickeyi,
Insular,extant,Rodentia,Muridae,Peromyscus,guardia,
Insular,extant,Rodentia,Muridae,Peromyscus,interparietalis,
Insular,extant,Rodentia,Muridae,Peromyscus,madrensis,
Insular,extant,Rodentia,Muridae,Peromyscus,oreas,
Insular,extant,Rodentia,Muridae,Peromyscus,pseudocrinitus,
Insular,extant,Rodentia,Muridae,Peromyscus,sejugis,
Insular,extant,Rodentia,Muridae,Peromyscus,slevini,
Insular,extant,Rodentia,Muridae,Peromyscus,stephani,
Insular,extant,Rodentia,Muridae,Peromyscus,sitkensis,28.3
Insular,historical,Rodentia,Muridae,Peromyscus,pembertoni,
Insular,historical,Rodentia,Muridae,Peromyscus,nesodytes,
Insular,extant,Rodentia,Muridae,Phaulomys,andersoni,
Insular,extant,Rodentia,Muridae,Phaulomys,smithii,35
Insular,extant,Rodentia,Muridae,Phloeomys,pallidus,
Insular,extant,Rodentia,Muridae,Phloeomys,cumingi,1946.3
Insular,extant,Rodentia,Muridae,Pithecheir,melanurus,
Insular,extant,Rodentia,Muridae,Pogonomelomys,bruijni,
Insular,extant,Rodentia,Muridae,Pogonomelomys,mayeri,109.7
Insular,extant,Rodentia,Muridae,Pogonomelomys,sevia,52
Insular,extant,Rodentia,Muridae,Pogonomys,loriae,95
Insular,extant,Rodentia,Muridae,Pogonomys,loriae,95
Insular,extant,Rodentia,Muridae,Pogonomys,championi,50.5
Insular,extant,Rodentia,Muridae,Pogonomys,loriae,95.4
Insular,extant,Rodentia,Muridae,Pogonomys,macrourus,44.9
Insular,extant,Rodentia,Muridae,Pogonomys,sylvestris,43.4
Insular,extant,Rodentia,Muridae,Pseudohydromys,murinus,16.8
Insular,extant,Rodentia,Muridae,Pseudohydromys,occidentalis,21.9
Insular,extant,Rodentia,Muridae,Pseudomys,praeconis,
Insular,extant,Rodentia,Muridae,Pseudomys,delicatulus,11
Insular,extant,Rodentia,Muridae,Rattus,adustus,
Insular,extant,Rodentia,Muridae,Rattus,annandalei,
Insular,extant,Rodentia,Muridae,Rattus,bontanus,
Insular,extant,Rodentia,Muridae,Rattus,burrus,
Insular,extant,Rodentia,Muridae,Rattus,enganus,
Insular,extant,Rodentia,Muridae,Rattus,foramineus,
Insular,extant,Rodentia,Muridae,Rattus,hainaldi,
Insular,extant,Rodentia,Muridae,Rattus,hoffmanni,
Insular,extant,Rodentia,Muridae,Rattus,hoogerwerfi,
Insular,extant,Rodentia,Muridae,Rattus,koopmani,
Insular,extant,Rodentia,Muridae,Rattus,korinchi,
Insular,extant,Rodentia,Muridae,Rattus,losea,
Insular,extant,Rodentia,Muridae,Rattus,lugens,
Insular,extant,Rodentia,Muridae,Rattus,marmosurus,
Insular,extant,Rodentia,Muridae,Rattus,mindorensis,
Insular,extant,Rodentia,Muridae,Rattus,mollicomulus,
Insular,extant,Rodentia,Muridae,Rattus,montanus,
Insular,extant,Rodentia,Muridae,Rattus,nitidus,
Insular,extant,Rodentia,Muridae,Rattus,palmarum,
Insular,extant,Rodentia,Muridae,Rattus,pelurus,
Insular,extant,Rodentia,Muridae,Rattus,sikkimensis,
Insular,extant,Rodentia,Muridae,Rattus,simalurensis,
Insular,extant,Rodentia,Muridae,Rattus,stoicus,
Insular,extant,Rodentia,Muridae,Rattus,tawitawiensis,
Insular,extant,Rodentia,Muridae,Rattus,timorensis,
Insular,extant,Rodentia,Muridae,Rattus,xanthurus,
Insular,extant,Rodentia,Muridae,Rattus,sordidus,157.5
Insular,extant,Rodentia,Muridae,Rattus,elaphinus,131.4
Insular,extant,Rodentia,Muridae,Rattus,elaphinus,131.4
Insular,extant,Rodentia,Muridae,Rattus,feliceus,306
Insular,extant,Rodentia,Muridae,Rattus,jobiensis,380
Insular,extant,Rodentia,Muridae,Rattus,mordax,230
Insular,extant,Rodentia,Muridae,Rattus,morotaiensis,148.3
Insular,extant,Rodentia,Muridae,Rattus,morotaiensis,148.3
Insular,extant,Rodentia,Muridae,Rattus,praetor,215.3
Insular,extant,Rodentia,Muridae,Rattus,argentiventer,132.5
Insular,extant,Rodentia,Muridae,Rattus,argentiventer,132.5
Insular,extant,Rodentia,Muridae,Rattus,argentiventer,132.5
Insular,extant,Rodentia,Muridae,Rattus,baluensis,107.5
Insular,extant,Rodentia,Muridae,Rattus,exulans,55
Insular,extant,Rodentia,Muridae,Rattus,exulans,55
Insular,extant,Rodentia,Muridae,Rattus,tanezumi,228
Insular,extant,Rodentia,Muridae,Rattus,tanezumi,87
Insular,extant,Rodentia,Muridae,Rattus,giluwensis,
Insular,extant,Rodentia,Muridae,Rattus,leucopus,211.5
Insular,extant,Rodentia,Muridae,Rattus,mordax,230
Insular,extant,Rodentia,Muridae,Rattus,novaeguineae,133
Insular,extant,Rodentia,Muridae,Rattus,praetor,193
Insular,extant,Rodentia,Muridae,Rattus,steini,155
Insular,extant,Rodentia,Muridae,Rattus,tiomanicus,136
Insular,extant,Rodentia,Muridae,Rattus,everetti,255
Insular,extinct,Rodentia,Muridae,Rattus,sanila,
Insular,historical,Rodentia,Muridae,Rattus,macleari,
Insular,historical,Rodentia,Muridae,Rattus,nativitatis,
Insular,extant,Rodentia,Muridae,Reithrodontomys,spectabilis,20.2
Insular,extant,Rodentia,Muridae,Rhizomys,sumatrensis,
Insular,extant,Rodentia,Muridae,Rhynchomys,soricoides,
Insular,extant,Rodentia,Muridae,Rhynchomys,isarogensis,122.5
Insular,extant,Rodentia,Muridae,Solomys,salamonis,
Insular,extant,Rodentia,Muridae,Solomys,sapientis,
Insular,extant,Rodentia,Muridae,Solomys,spriggsarum,
Insular,extant,Rodentia,Muridae,Solomys,ponceleti,1000
Insular,extant,Rodentia,Muridae,Solomys,salebrosus,397
Insular,extant,Rodentia,Muridae,Spelaeomys,florensis,
Insular,extant,Rodentia,Muridae,Srilankamys,ohiensis,
Insular,extant,Rodentia,Muridae,Stenomys,ceramicus,
Insular,extant,Rodentia,Muridae,Stenomys,niobe,46.1
Insular,extant,Rodentia,Muridae,Stenomys,omlichodes,71.8
Insular,extant,Rodentia,Muridae,Stenomys,richardsoni,64.3
Insular,extant,Rodentia,Muridae,Stenomys,vandeuseni,67.3
Insular,extant,Rodentia,Muridae,Stenomys,verecundus,108.5
Insular,extant,Rodentia,Muridae,Sundamys,maxi,
Insular,extant,Rodentia,Muridae,Sundamys,infraluteus,418.5
Insular,extant,Rodentia,Muridae,Sundamys,muelleri,217.3
Insular,extant,Rodentia,Muridae,Taeromys,arcuatus,
Insular,extant,Rodentia,Muridae,Taeromys,callitrichus,
Insular,extant,Rodentia,Muridae,Taeromys,celebensis,
Insular,extant,Rodentia,Muridae,Taeromys,hamatus,
Insular,extant,Rodentia,Muridae,Taeromys,punicans,
Insular,extant,Rodentia,Muridae,Taeromys,taerae,
Insular,extant,Rodentia,Muridae,Tarsomys,apoensis,
Insular,extant,Rodentia,Muridae,Tarsomys,echinatus,
Insular,extant,Rodentia,Muridae,Tateomys,macrocercus,
Insular,extant,Rodentia,Muridae,Tateomys,rhinogradoides,
Insular,extant,Rodentia,Muridae,Tatera,indica,167.6
Insular,extant,Rodentia,Muridae,Tokudaia,muenninki,
Insular,extant,Rodentia,Muridae,Tokudaia,osimensis,
Insular,extant,Rodentia,Muridae,Tryphomys,adustus,
Insular,extant,Rodentia,Muridae,Uromys,porculus,
Insular,extant,Rodentia,Muridae,Uromys,neobritanicus,612.5
Insular,extant,Rodentia,Muridae,Uromys,rex,420
Insular,extant,Rodentia,Muridae,Uromys,anak,664.5
Insular,extant,Rodentia,Muridae,Uromys,caudimaculatus,567.5
Insular,extinct,Rodentia,Muridae,Uromys,imperator,1000
Insular,extant,Rodentia,Muridae,Vandeleuria,nolthenii,
Insular,extant,Rodentia,Muridae,Vandeleuria,oleracea,
Insular,extant,Rodentia,Muridae,Volemys,kikuchii,
Insular,extant,Rodentia,Muridae,Xenuromys,barbatus,1000
Insular,extant,Rodentia,Myoxidae,Glirulus,japonicus,
Insular,extant,Rodentia,Sciuridae,Aeromys,tephromelas,900
Insular,extant,Rodentia,Sciuridae,Aeromys,thomasi,1435
Insular,extant,Rodentia,Sciuridae,Ammospermophilus,insularis,
Insular,extant,Rodentia,Sciuridae,Callosciurus,albescens,
Insular,extant,Rodentia,Sciuridae,Callosciurus,baluensis,
Insular,extant,Rodentia,Sciuridae,Callosciurus,melanogaster,
Insular,extant,Rodentia,Sciuridae,Callosciurus,orestes,
Insular,extant,Rodentia,Sciuridae,Callosciurus,adamsi,134.5
Insular,extant,Rodentia,Sciuridae,Callosciurus,notatus,205
Insular,extant,Rodentia,Sciuridae,Callosciurus,prevostii,322.9
Insular,extant,Rodentia,Sciuridae,Dremomys,everetti,130
Insular,extant,Rodentia,Sciuridae,Exilisciurus,whiteheadi,
Insular,extant,Rodentia,Sciuridae,Exilisciurus,exilis,19
Insular,extant,Rodentia,Sciuridae,Exilisciurus,concinnus,30.9
Insular,extant,Rodentia,Sciuridae,Funambulus,layardi,
Insular,extant,Rodentia,Sciuridae,Funambulus,palmarum,
Insular,extant,Rodentia,Sciuridae,Funambulus,sublineatus,70.9
Insular,extant,Rodentia,Sciuridae,Glyphotes,simus,
Insular,extant,Rodentia,Sciuridae,Heliosciurus,undulatus,347.3
Insular,extant,Rodentia,Sciuridae,Hylopetes,bartelsi,
Insular,extant,Rodentia,Sciuridae,Hylopetes,nigripes,
Insular,extant,Rodentia,Sciuridae,Hylopetes,sipora,
Insular,extant,Rodentia,Sciuridae,Hylopetes,winstoni,
Insular,extant,Rodentia,Sciuridae,Hylopetes,spadiceus,118.5
Insular,extant,Rodentia,Sciuridae,Hylopetes,lepidus,50
Insular,extant,Rodentia,Sciuridae,Hyosciurus,heinrichi,
Insular,extant,Rodentia,Sciuridae,Hyosciurus,ileile,
Insular,extant,Rodentia,Sciuridae,Iomys,sipora,
Insular,extant,Rodentia,Sciuridae,Iomys,horsfieldi,175
Insular,extant,Rodentia,Sciuridae,Lariscus,niobe,
Insular,extant,Rodentia,Sciuridae,Lariscus,obscurus,
Insular,extant,Rodentia,Sciuridae,Lariscus,hosei,180
Insular,extant,Rodentia,Sciuridae,Lariscus,insignis,200
Insular,extant,Rodentia,Sciuridae,Nannosciurus,melanotis,
Insular,extant,Rodentia,Sciuridae,Petaurillus,emiliae,
Insular,extant,Rodentia,Sciuridae,Petaurillus,hosei,
Insular,extant,Rodentia,Sciuridae,Petaurista,alborufus,
Insular,extant,Rodentia,Sciuridae,Petaurista,leucogenys,
Insular,extant,Rodentia,Sciuridae,Petaurista,elegans,1040
Insular,extant,Rodentia,Sciuridae,Petaurista,petaurista,1985
Insular,extant,Rodentia,Sciuridae,Petaurista,philippensis,1652
Insular,extant,Rodentia,Sciuridae,Petinomys,crinitus,
Insular,extant,Rodentia,Sciuridae,Petinomys,hageni,
Insular,extant,Rodentia,Sciuridae,Petinomys,lugens,
Insular,extant,Rodentia,Sciuridae,Petinomys,setosus,
Insular,extant,Rodentia,Sciuridae,Petinomys,vordermanni,
Insular,extant,Rodentia,Sciuridae,Petinomys,sagitta,50
Insular,extant,Rodentia,Sciuridae,Petinomys,fuscocapillus,794.5
Insular,extant,Rodentia,Sciuridae,Petinomys,genibarbis,110
Insular,extant,Rodentia,Sciuridae,Prosciurillus,abstrusus,
Insular,extant,Rodentia,Sciuridae,Prosciurillus,leucomus,
Insular,extant,Rodentia,Sciuridae,Prosciurillus,murinus,
Insular,extant,Rodentia,Sciuridae,Prosciurillus,weberi,
